id_str,full_text
1207807505704861701,@sallyexactly @HJoyceGender @jk_rowling No it really isn't Sally. Hope someone buys you a biology book for christmas 🎄
1207806480780603392,"@FilesOfDresden @murrirl @DrDebraSoh @eugenegu @jk_rowling No I didn't.

There's abnormal males and females sometimes. Those aren't sexes.

Which goes back to you pretending ""normal"" isn't a thing."
1207806610543955969,@DollyKola @not_brendon @facioquodvolo @Nicolaj_Gericke @KirstiMiller30 @praisehonk @parislees @jk_rowling @AllAboutTrans Wrong but not surprised you fail once again to read. Experts are those who wrote the papers and studies. Graduate students are only divulging the recompiled information on those.
1207810582725976071,"@deejayguynan @CreamPeachesand @rayanami @bagelprinxe @Lisa55828478 @kateolivieri @matumazza @jk_rowling serious as a white, trump supporting, right wing. christian/caveman/mushmouth ""*grunt grunt* mush protek our women!"" https://t.co/XjavyTZcoF"
1207810319881424896,"RT @jason_howerton: This is the woman @jk_rowling was defending today.

She got fired, and then (cont) https://t.co/qiArFNwxmG"
1207806415299067909,@papa_shownu @_sazafraZ_ @DJ5540 @seemyrawr @ohjeezriley @maddyks_ @CaiJauncey @jk_rowling To them gender isn't sex based stereotypes used to perpetuate and excerbate sex based oppression against women. It's basically as subjective as personality but it claims that personality is either womanly or manly if I understand correctly.
1207811446744211461,@clown0world @_edgy_name_ @TakedownMRAs @laneygb31 @SaraRamirez @jk_rowling It's clear you don't know much about feminism. A declarative tone doesn't make truth. Thank you!
1207800946685669386,@tonyposnanski @jk_rowling “Climate Change is real! IT’S SCIENCE!” -People who think there are 742 genders
1207799268527861760,"@adflaz @Deeker @seamj11 @cmclymer @jk_rowling Yes, exactly. We don't call people born with extra limbs a different species, etc. There is a biological framework for humans, and mutations do not change that basic framework."
1207812245952045057,@LawyerSteph @PainPerdu8bit @DonutShoes @Tippareth @NeurolawGuy @glaad @jk_rowling https://t.co/8be4sa9Pf3
1207801240228388865,@the_the_jeff @glaad @TakedownMRAs @jk_rowling I don’t need random threads dropped on me thanks. Every human being is male or female.
1207808999112036353,@andylassner @jk_rowling Now try doing this when your boss hangs out with mass murdering war criminals.
1207800099364933632,"@cmclymer @jk_rowling Just because some virtue-signaling organization states something, doesn’t make it so. Just see @ACLU for how far an organization can fall into bullshit-vending."
1207805919331045378,"@CPU_CWCSonichu @jk_rowling You seem to be ill-informed of what she was saying.
https://t.co/UYU3WR76JV"
1207806062348439554,@RyonRobynson @DrBrooksRousham @mimmymum @MaraWilson @jk_rowling This is the most idiotic argument about gender dysphoria I've ever seen.
1207809191102029824,@PainPerdu8bit @LawyerSteph @DonutShoes @dieDoktor @Tippareth @glaad @jk_rowling None of this has any relevance to the descriptive issue.
1207810476584902656,@444deagles @kamranpasha @widowsrogers @beetleban @epidomgoly @jk_rowling Haha that's the most defensive thing I've ever read of someone who's not afraid of something they should have literally nothing against apart from allegedly eroding your nebulous feminist idealoligoes.
1207807288058294273,"@john_boyne @cosmiczigzag @conoroneill15 @jk_rowling Sez he, passing unasked-for judgement from on high"
1207809589619507202,"@FUD_Buddy @vxncetxn @NextLevelPetras @DrDebraSoh @eugenegu @jk_rowling And as for why your understanding is wrong - sex is not referred to as binary because of binary sex chromosomes but is instead because sex classification outputs a binary result of male/female. It is this classification which is justifiably disputed.

I know, Science is hard."
1207811313742876673,"@CharterCda @JoshuaBenevide2 @JellybeansRaw @GPerplexo @Zoithica @sugaredpeas @_celia_bedelia_ @OhNoSheTwitnt @jk_rowling Yeah, we know. You're a flagpole. You aren't going to need social services. The worst you have to worry about is a hurricane blowing you over."
1207801156140879873,@baljfcabw @FunnyPolitical2 @MsBlaireWhite @jk_rowling insistance that everything you disagree with just 'doesn't actually happen' pushes TIW to the fringe. It perpetuates the hostility that many women are fighting against. I don't have to be trans to say how genetic women are treated in the community can be appalling. None of us do.
1207805543844392960,@Golden_Snitch01 @goblinpunk9 @lisamdanish @jk_rowling Riiiiiiight. https://t.co/UCpVDrfjlV
1207805646839652352,"@WomensLibFront @Sarah_Woolley @jk_rowling That's not a copyrighted slogan and it can technically be changed up and applied to any minority group who suffer from oppression, yet you only get mad when it's used to support trans people https://t.co/ZthLGkzmaj"
1207804626822729729,@shahmiruk @bindelj @jk_rowling @joannaccherry Pretty sure @bindelj doesn’t wear heels 😂
1207808190840049664,@jk_rowling wtf?? At least we know now -_-
1207806987687399431,"@jk_rowling Extremely disappointed in you, @jk_rowling   I have hope that you can change, but this is a bad look for you"
1207800807363661826,@jk_rowling https://t.co/GzjV9owR7L
1207809902523092994,@aliamjadrizvi @jk_rowling Because reasons.
1207808489155751936,@aladdinsdevon @Zachmaximoff @notafootstool @jk_rowling The significant number of trans people that disagree are also Suppressive Persons/Enemies so we have no chance.
1207809532312924161,@munkeezrool09 @NicoleAMaines @evetessmacher @jk_rowling But they are part of a woman’s biological make up!!  And yes there are women that can be born without a uterus. ( I know one) however that is a birth defect !   And not to say it makes her any less of a woman.
1207806098868191232,@PattyArquette @jk_rowling Good thing we dgaf.
1207804487492087809,"@DrBrooksRousham @mimmymum @MaraWilson @jk_rowling Oh look... arbitrary violence was committed against me, on the basis of a certain obese puff’s lack of capacity to intellect against the truth of my writing... 

That might have made me angry &amp; hurtful had I not know it was due to some “medical condition,” that causes distemper.. https://t.co/ZaskIr77Me"
1207800787897683968,"@Hoppurrsneeze @Maddogladyuk @lisamdanish @jk_rowling It matters what *people* think, not what lost-cause individuals who don’t care about modern science think.  If you prove you don’t care about facts as much as you care about your anti-trans feelings, there’s no point talking to you"
1207809165890084864,"@jk_rowling Yep, yep
I don't judge, but don't tell me up is down..."
1207803509246234625,"@shahmiruk @jk_rowling I guess we can rule out the books.

I read them too and I didnt turn out an attention seeking mental case like you."
1207806799191171074,"@seamj11 @cmclymer @jk_rowling Hey, Karen! https://t.co/jdUYrpj5u6"
1207811893483786241,"@VRlSREZl @kateolivieri @matumazza @jk_rowling What part of that actually says it’s ‘it’s legal to murder’? Used as a defence is a completely different statement. And, when in a western country was this last successfully used to gain an acquittal at trial?"
1207806770216886272,"@kateolivieri @matumazza @jk_rowling In the US trans people can...
-be unable to join the military bc of gender
-legally be REFUSED basic medical care
-have their murderers get off consequence free because of the “trans panic” defense
And much more! Not to mention that Trump wanted to elim. trans protection laws"
1207806883316355072,@jenny0101 @joanmcfadden @miamiheretic @HJoyceGender @jk_rowling https://t.co/9jutmlpMLP
1207800993091653632,We the vast majority of the world stand with you @jk_rowling. We also #IStandWithMaya. Not against the #transgender community but against those extremists who use the #LGBTQ tag as their exemption card to be dicks!
1207807293968044032,"@jk_rowling Well shit, why after all these years did you pick this as the bridge too far? Sex is real... Gender is socially constructed."
1207805156324036608,"@jk_rowling Not gonna lie, I think about my childhood and Harry Potter was an enormous part of it - I still have all my dog-eared copies of the books kicking around.   
Gutted to find out her brand of feminism is trans-exclusionary."
1207801792785981440,@jk_rowling she didn't have her contract renewed because she says hateful things Jesus Christ Joanne did you not read your own books
1207812141706813446,@Donna_Beeeee @turpywurpy @therulesoftrans @TheresaDewa @jk_rowling That is a biological fact therefore objective
1207800973844008961,"@PattyArquette @jk_rowling AVG homicide rate of males -seven per 100,000 from 2015–2018, per FBI figures.; females is 1.9.  Rate for trans since HRC began tracking in 2015 is 1.7. Per Williams Institute estimate of there being about 1.7m trans adults in the U.S.)"
1207809609202913280,@jk_rowling Someone take away this woman’s twitter before I get my Harry Potter tattoo lasered off.
1207800082633916416,"@Urzulu @murrirl @DrDebraSoh @eugenegu @jk_rowling No, i am simply showing you that because something is common, it doesn't mean it is the only expression.

So, cows commonly have 4 legs, until they dont. Still a cow though.

Your attempts to emphasise a single characteristic is meaningless in an overall definition."
1207810054642130945,"@HollaDollaDeals @TwoTownsOver78 @sallybrealey @amoozeboosh @notafootstool @jk_rowling Well, I fully disagree. Womanhood isn't reduced to what you have between your legs."
1207808932414132224,"@LawyerSteph @DonutShoes @dieDoktor @Tippareth @NeurolawGuy @glaad @jk_rowling Secondly, the data you showed (thanks for providing it) ignores the fact that many trans people are often not recognised as such administratively which skews demographic and legal data about them."
1207806247589810176,"@jk_rowling My daughter is a kinder, more compassionate woman than you are. Who gave you the power to determine what is right and true in this world? Did God come down and tell you all that? You just lost one of your biggest fans."
1207810254366482433,"@x102reddragon @bokglobulia @_GravityFails @dickygrace @AlessandraAster @PieOrSudol @jk_rowling @trustednerd So it's wrong, and you acknowledge that it does happen, but you're making excuses so you don't have to care. 

Nice. https://t.co/HrcHKrYmns"
1207802444119457792,"@_edgy_name_ @TakedownMRAs @laneygb31 @SaraRamirez @jk_rowling In some ways, sure. 
But still, feminism isn't for males.
It is for females. 
Thanks again!"
1207799910688575488,@jk_rowling Are you serious right now?
1207805127433674753,@tonyposnanski @jk_rowling Why?  What happened?
1207812329871687681,@BIBBI02374449 @dpj1980 @wdy_search @M_L_Wallace @LSquatSharksLvr @PattyArquette @jk_rowling Hi. I have a masters in mental health counseling. The only person in this thread that needs a psych assessment is you to figure out if blatant lies are a symptom.
